,bphP_light_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_02290,15.811296390708002,20.636744185515674,-0.3842596952011135,0.7477018244506434,cds-ABJ15138.1,PA14_02290,putative transcriptional regulator%2C LysR family
gene-PA14_02300,7.981008955160203,8.197119763940032,-0.03854592897432266,0.04993434415149357,cds-ABJ15139.1,PA14_02300,putative short-chain dehydrogenase
gene-PA14_02310,8.077105479073252,8.130355422426506,-0.00948004089709783,0.02381988437687276,cds-ABJ15140.1,atsA,arylsulfatase
gene-PA14_02330,1.6263738547816669,1.527939922117372,0.09007105213840803,0.09759308372506646,cds-ABJ15141.1,atsC,putative BC-type transporter%2C ATP-binding component
gene-PA14_02340,3.8726530640793313,4.387248779841156,-0.17999421130238227,0.20670909873928103,cds-ABJ15142.1,atsB,putative permease of ABC transporter
gene-PA14_02360,7.515429170073507,8.762742284770377,-0.22152690998214306,0.5143190945192201,cds-ABJ15143.1,atsR,putative binding protein component of ABC transporter
gene-PA14_02370,0.6244961727031976,1.3819590441403105,-1.1459489510255931,1.5833604091826239,cds-ABJ15144.1,PA14_02370,putative outer membrane porin
gene-PA14_02380,3.6411900817599014,5.244623039961989,-0.5264289041220132,1.3238711561981706,cds-ABJ15145.1,PA14_02380,putative membrane-associated phospholipid phosphatase
gene-PA14_02390,5.184410531577601,6.94707981888062,-0.42222663862764676,1.7563183486955445,cds-ABJ15146.1,PA14_02390,putative transcriptional regulator
gene-PA14_02410,1.8907895828736738,2.3381454111168702,-0.3063756866572438,0.4778118226450557,cds-ABJ15147.1,PA14_02410,putative TonB-dependent receptor
gene-PA14_02420,2.7054990564488555,3.2012066265657197,-0.24272097947882626,0.314382037547164,cds-ABJ15148.1,atsK,putative alkylsulfatase
gene-PA14_02435,1.9789114521798057,2.202771378349614,-0.1546126341460009,0.4037251823780792,cds-ABJ15642.1,PA14_02435,hypothetical protein
gene-PA14_02450,60.8121318677509,82.04957368964848,-0.4321366652505117,1.1329342752044245,cds-ABJ15149.1,PA14_02450,putative NAD(P) transhydrogenase%2C subunit alpha part 1
gene-PA14_02460,16.708562419588635,20.629533298124528,-0.30412355563699095,0.936770226609175,cds-ABJ15150.1,PA14_02460,putative NAD(P) transhydrogenase%2C subunit alpha part 2
gene-PA14_02470,66.23497024988175,66.98195542873604,-0.01617937189558301,0.045995232966027706,cds-ABJ15151.1,pntB,pyridine nucleotide transhydrogenase%2C beta subunit
gene-PA14_02490,0.7174669643132566,0.7909830223571,-0.14073413639521634,0.22395314909997244,cds-ABJ15152.1,tonB2,putative TonB protein
gene-PA14_02500,1.4093776229151596,3.1343641578121306,-1.1531140250400185,1.3902674772390615,cds-ABJ15153.1,exbB1,transport protein ExbB
gene-PA14_02510,1.6000554215806755,2.148016677764128,-0.4248830863370997,0.43580546184195057,cds-ABJ15154.1,exbD1,transport protein ExbD
gene-PA14_02520,137.5466582684787,198.29218659033904,-0.5277067387618222,0.6623020083749342,cds-ABJ15155.1,PA14_02520,conserved hypothetical protein
gene-PA14_02530,51.72736225402242,79.96767565283562,-0.6284893193795573,1.389539772410721,cds-ABJ15156.1,PA14_02530,putative esterase
gene-PA14_02550,17.38226631600217,39.0585318113235,-1.168021479446471,1.6361903585813395,cds-ABJ15157.1,mdcA,malonate decarboxylase alpha subunit
gene-PA14_02560,2.386586686559942,5.435604074182208,-1.1874912942519256,1.7963827545803317,cds-ABJ15158.1,mdcB,putative Triphosphoribosyl-dephospho-CoA synthetase
gene-PA14_02570,1.1359866521255575,1.8244075781347144,-0.6834817024262965,1.699180498914448,cds-ABJ15159.1,mdcC,malonate decarboxylase delta subunit
gene-PA14_02580,4.247548246070397,7.850457761620859,-0.8861462889442655,1.807897283696548,cds-ABJ15160.1,mdcD,malonate decarboxylase beta subunit
gene-PA14_02590,4.5212948118030525,6.73205763032033,-0.5743114296755535,1.7425345557096013,cds-ABJ15161.1,mdcE,malonate decarboxylase gamma subunit
gene-PA14_02610,2.645524532662515,3.2073501205291417,-0.27782795731302257,0.4490084271520273,cds-ABJ15162.1,mdcG,putative malonate decarboxylase
gene-PA14_02620,1.866032908953306,3.5245081522448736,-0.9174471468035994,1.5118778792621814,cds-ABJ15163.1,mdcH,putative epsilon subunit of malonate decarboxylase
gene-PA14_02630,3.3857389571777303,4.100716798125959,-0.27640529284644205,0.508691973098002,cds-ABJ15164.1,mdcL,putative malonate carrier protein
gene-PA14_02640,6.942414056665572,8.539178957120066,-0.298659909772166,0.3028638160965766,cds-ABJ15165.1,mcdM,putative malonate transporter%2C MadM subunit
gene-PA14_02650,38.5676436136829,39.01853142260269,-0.016768474845230346,0.0787562985145672,cds-ABJ15166.1,PA14_02650,putative malonate utilization transcriptional regulator
gene-PA14_02660,29.35245522317263,29.97337799689181,-0.030200499154827164,0.06101766148667439,cds-ABJ15167.1,PA14_02660,putative transcriptional regulator%2C LysR family
gene-PA14_02680,2.8863765118240265,3.0429132871065554,-0.07619369287993415,0.06991063721867327,cds-ABJ15168.1,aldH,putative aldehyde dehydrogenase
gene-PA14_02690,2.4030349681877667,3.039731501272154,-0.33908612760220214,0.41941859551914806,cds-ABJ15169.1,PA14_02690,putative amino acid permease
gene-PA14_02700,5.317027937045084,5.010020555735449,0.08580350730127202,0.13434871412119634,cds-ABJ15170.1,PA14_02700,putative aminotransferase%2C class III
gene-PA14_02720,1.6248010698950885,1.4538503393386988,0.16038422508570468,0.22486957196733476,cds-ABJ15171.1,PA14_02720,putative binding protein component of ABC transporter
gene-PA14_02730,4.461050921236794,4.418740604899469,0.013748370440969814,0.012187760073658198,cds-ABJ15172.1,PA14_02730,putative dihydrodipicolinate synthetase
gene-PA14_02740,4.529367537608976,5.541852453780009,-0.291058630182004,0.6593004966365769,cds-ABJ15173.1,PA14_02740,putative aldolase
gene-PA14_02750,33.853937603546576,29.35027732881262,0.2059495037291298,0.40300413271671703,cds-ABJ15174.1,PA14_02750,putative transcriptional regulator
gene-PA14_02760,22.42115176308377,27.234997996498645,-0.2806013590511191,0.27156474161845895,cds-ABJ15175.1,catI,putative CoA transferase%2C subunit A
gene-PA14_02770,16.960525381745054,19.446933568747358,-0.1973618145911431,0.19799871480620704,cds-ABJ15176.1,pcaJ,putative CoA transferase%2C subunit B
gene-PA14_02790,28.443976292987283,31.139313492957854,-0.13061397529229463,0.1324810246568832,cds-ABJ15177.1,pcaF,beta-ketoadipyl CoA thiolase PcaF
gene-PA14_02810,19.10388969225318,33.499389915290095,-0.8102683775802938,1.85931254520847,cds-ABJ15178.1,pcaT,dicarboxylic acid transporter PcaT
gene-PA14_02830,36.7126959818655,48.67212132161432,-0.4068165825183029,0.71858300955488,cds-ABJ15179.1,pcaB,3-carboxy-cis%2Ccis-muconate cycloisomerase
gene-PA14_02840,43.5781390657082,63.15574071152617,-0.5353092775062462,1.0648874633111987,cds-ABJ15180.1,pcaD,beta-ketoadipate enol-lactone hydrolase
gene-PA14_02850,30.442652550324308,34.87379016626958,-0.19604909187287228,0.9280903644789635,cds-ABJ15181.1,pcaC,gamma-carboxymuconolactone decarboxylase
gene-PA14_02870,58.85034296166558,67.73179101984312,-0.2027823190879738,0.3980439213173228,cds-ABJ15182.1,PA14_02870,putative transcriptional regulator
gene-PA14_02890,3.3592364185690804,4.100251306947513,-0.28757892391330586,0.48971762216710485,cds-ABJ15183.1,PA14_02890,conserved hypothetical protein
gene-PA14_02900,4.263905872051603,3.2064742844296164,0.41118764094715127,0.33959220531515605,cds-ABJ15184.1,pcaK,4-hydroxybenzoate transporter PcaK
gene-PA14_02910,56.81101054115527,51.93413938865614,0.1294873437270167,0.243285684730951,cds-ABJ15185.1,PA14_02910,putative transcriptional regulator%2C IclR family
gene-PA14_02930,7.635279760028985,7.679270546840442,-0.008288255929178338,0.018269418154837982,cds-ABJ15186.1,PA14_02930,putative oxidoreductase
gene-PA14_02960,4.169963378742483,4.6408283172370295,-0.1543475783653772,0.2932675642319205,cds-ABJ15187.1,PA14_02960,conserved hypothetical protein
gene-PA14_02970,10.23530874881215,7.5701271412380775,0.43516513630466885,0.6143296333468834,cds-ABJ15188.1,PA14_02970,putative permease
gene-PA14_02980,0.8293090054140371,0.8410549860277516,-0.02029034027947049,0.012364983098740394,cds-ABJ15189.1,PA14_02980,putative outer membrane porin
gene-PA14_02990,3.2689998502839153,2.5109441919928748,0.38061921318792685,0.36192767582972074,cds-ABJ15190.1,PA14_02990,putative MFS transporter
gene-PA14_03000,2.2226751619513987,2.832872456868321,-0.34996839093959475,1.004907124875186,cds-ABJ15191.1,PA14_03000,putative 4-hydroxyphenylpyruvate dioxygenase
gene-PA14_03010,42.240710844522,29.56875232802321,0.5145607291282897,2.319393822667318,cds-ABJ15192.1,PA14_03010,putative transcriptional regulator%2C TetR family
gene-PA14_03020,0.6784846007009467,1.1494104984175293,-0.7605052779968206,0.6101801256638888,cds-ABJ15193.1,aroE,putative shikimate 5-dehydrogenase
gene-PA14_03030,1.9645479732457662,2.897077866704725,-0.5604008254380778,1.7065893134889856,cds-ABJ15194.1,aroQ2,3-dehydroquinate dehydratase
gene-PA14_03040,39.55308317920683,41.211888778623326,-0.059270425934752055,0.0916465519144228,cds-ABJ15195.1,PA14_03040,putative MFS transporter
gene-PA14_03050,14.403652016608861,10.271792095713941,0.48774670262027253,1.409696444301552,cds-ABJ15196.1,pobA,p-hydroxybenzoate hydroxylase
gene-PA14_03070,23.295305924955173,23.814362595305457,-0.03179265659988679,0.11415882811570413,cds-ABJ15197.1,pobR,putative transcriptional regulator
gene-PA14_03080,19.870149379181417,24.928586229150795,-0.3271983325186846,1.487555471944935,cds-ABJ15198.1,PA14_03080,putative acetyltransferase
gene-PA14_03090,90.51504538766703,96.42465259705352,-0.09124442554726979,0.0786991048519597,cds-ABJ15199.1,PA14_03090,putative CBS domain
gene-PA14_03100,3.1759576601247264,4.368897533689662,-0.4600774654825826,0.6693784688231087,cds-ABJ15200.1,PA14_03100,hypothetical protein
gene-PA14_03110,1.829646593005597,1.9605486763481974,-0.09969239804598183,0.057439625511857696,cds-ABJ15201.1,PA14_03110,hypothetical protein
gene-PA14_03120,12.934121158774062,11.520161404848713,0.1670210860467567,0.6013649838205604,cds-ABJ15202.1,PA14_03120,putative transcriptional regulator
gene-PA14_03130,35.74376767107251,33.59522264067966,0.08943561981430287,0.2932760257352775,cds-ABJ15203.1,PA14_03130,putative 3-polyprenyl-4-hydroxybenzoate decarboxylase
gene-PA14_03150,64.68242401189156,62.86644499515442,0.041083561877804924,0.1290548583921254,cds-ABJ15204.1,PA14_03150,putative membrane protein
gene-PA14_03160,108.58790927325833,128.52721396323216,-0.24321038644442589,0.40809172330182114,cds-ABJ15205.1,PA14_03160,hypothetical protein
gene-PA14_03163,196.98394870172328,167.0906194093271,0.23744733299033388,0.753477722174998,cds-ABJ15668.1,PA14_03163,hypothetical protein
gene-PA14_03166,35.77407207836789,31.392585412577244,0.18849049012923516,0.3165926994514703,cds-ABJ15667.1,PA14_03166,hypothetical protein
gene-PA14_03170,62.427478730924804,55.05767948245229,0.18123739158407054,0.1711633919254998,cds-ABJ15206.1,PA14_03170,conserved hypothetical protein
gene-PA14_03180,134.53293570571924,118.77283711050332,0.17975447317342702,0.16729574539370065,cds-ABJ15207.1,PA14_03180,conserved hypothetical protein
gene-PA14_03190,385.5145529106412,359.5820974012932,0.10046412680548142,0.4418242450140419,cds-ABJ15208.1,PA14_03190,conserved hypothetical protein
gene-PA14_03200,423.7073408478597,355.30988516301596,0.2539902965544448,0.8149871352448955,cds-ABJ15209.1,PA14_03200,hypothetical protein
gene-PA14_03210,64.31315206604536,50.2574467311866,0.35577641443686586,1.0235741120260866,cds-ABJ15210.1,PA14_03210,hypothetical protein
gene-PA14_03220,469.4214606153849,380.0213683637582,0.3048032558827997,2.3748913213511624,cds-ABJ15211.1,PA14_03220,hypothetical protein
gene-PA14_03240,659.7842802498766,616.5379509689561,0.09780470269954748,0.16740855612337047,cds-ABJ15212.1,hcpC,Secreted protein Hcp
gene-PA14_03250,74.22862722980865,63.731894167323674,0.21996014539935788,0.3050258274267146,cds-ABJ15213.1,PA14_03250,hypothetical protein
gene-PA14_03265,55.00641481412361,49.92929320021019,0.13971338796831081,0.17417781551929096,cds-ABJ15670.1,PA14_03265,hypothetical protein
gene-PA14_03270,275.8357981395483,255.13271066737965,0.11256182311540971,0.17463839107952334,cds-ABJ15214.1,PA14_03270,conserved hypothetical protein
gene-PA14_03285,53.86562291259699,46.65170003750018,0.20743517788532986,0.5482714825162915,cds-ABJ15669.1,PA14_03285,conserved hypothetical protein
gene-PA14_03290,105.6809421861246,68.7394077968561,0.6205058987685643,0.9488289792778704,cds-ABJ15215.1,PA14_03290,conserved hypothetical protein
gene-PA14_03300,106.2320518755301,97.7084342843802,0.12066410686022896,0.10608069719119409,cds-ABJ15216.1,PA14_03300,conserved hypothetical protein
gene-PA14_03310,17.14305327536296,17.637636337274458,-0.041033147854422816,0.1085835695874546,cds-ABJ15217.1,PA14_03310,hypothetical protein
gene-PA14_03320,117.70318632756151,103.65241125506823,0.18339969614200397,0.29411397536664785,cds-ABJ15218.1,PA14_03320,hypothetical protein
gene-PA14_03330,53.29274732805842,39.26376271527451,0.4407407631376275,0.7995360973133787,cds-ABJ15219.1,PA14_03330,hypothetical protein
gene-PA14_03340,44.258089417380766,35.14024433365298,0.33281694151633634,0.6330981366248122,cds-ABJ15220.1,PA14_03340,hypothetical protein
gene-PA14_03350,299.1477016967743,224.9291568473759,0.41138729225957904,0.35199890361668795,cds-ABJ15221.1,PA14_03350,hypothetical protein
gene-PA14_03360,171.31588319421272,148.31142343106146,0.20802918960073125,0.347921030883767,cds-ABJ15222.1,PA14_03360,conserved hypothetical protein
gene-PA14_03370,101.19216171457781,104.78707564878219,-0.05036324249361761,0.04589234679885769,cds-ABJ15223.1,PA14_03370,conserved hypothetical protein
gene-PA14_03380,85.44844414384299,72.23891566156334,0.24227798277512957,1.385618970490506,cds-ABJ15224.1,PA14_03380,hypothetical protein
gene-PA14_03390,2.295685868029663,2.6791796657246603,-0.22286599778073873,0.2586692289505275,cds-ABJ15225.1,PA14_03390,hypothetical protein
gene-PA14_03400,0.321503409697351,0.6788624961121995,-1.078282970323624,0.6004181566872291,cds-ABJ15226.1,PA14_03400,hypothetical protein
gene-PA14_03410,0.19854976212622852,0.10888848533690616,0.8666432104207227,0.26631071157212466,,,
gene-PA14_03420,0.7410561820455168,0.7012170477647582,0.07972174023230588,0.058466210105530145,cds-ABJ15227.1,PA14_03420,hypothetical protein
gene-PA14_03430,1222.6364273890629,954.9469527085743,0.35650295757176975,0.7885075214285218,cds-ABJ15228.1,gabD,succinate-semialdehyde dehydrogenase%2C NADP-dependent activity
gene-PA14_03450,1669.0807438617178,1602.395129292078,0.058823807530488804,0.1352892022493685,cds-ABJ15229.1,gabT,4-aminobutyrate aminotransferase
gene-PA14_03470,147.21169821839317,123.60952426331353,0.2521024093059068,0.6545616450080926,cds-ABJ15230.1,PA14_03470,putative response regulator
gene-PA14_03480,13.184126468291035,17.17433429666929,-0.3814521667833328,0.6262733092325391,cds-ABJ15231.1,PA14_03480,putative transcriptional regulator%2C GntR family
gene-PA14_03490,56.38749017271562,77.83618619613718,-0.465065886326085,1.200342116449261,cds-ABJ15232.1,PA14_03490,putative decarboxylase
gene-PA14_03510,61.807553023212186,81.68861031302878,-0.4023517849509363,1.1994275259709657,cds-ABJ15233.1,PA14_03510,conserved hypothetical protein
gene-PA14_03520,27.396547789638728,30.46319821679891,-0.15307329543330123,0.4597766853720998,cds-ABJ15234.1,PA14_03520,conserved hypothetical protein
gene-PA14_03530,27.060625106399375,28.189099787867132,-0.05894223810393714,0.0718322476020519,cds-ABJ15235.1,PA14_03530,Probable transcriptional regulator
gene-PA14_03550,1.6926136628943595,2.174542973475679,-0.3614593122923888,0.4428692036460889,cds-ABJ15236.1,cynX,putative MFS transporter
gene-PA14_03560,6.823743152352272,6.463705963626135,0.07820176152061016,0.12871605020563695,cds-ABJ15237.1,PA14_03560,hypothetical protein
gene-PA14_03580,22.157263742945645,27.88760264149019,-0.3318441746207762,2.086451981038022,cds-ABJ15238.1,PA14_03580,putative putative transcriptional regulator
gene-PA14_03590,4.3007707425704575,9.249704763670426,-1.1048119082968364,3.5086492884651115,cds-ABJ15239.1,PA14_03590,putative membrane protein
gene-PA14_03610,20.49735907720667,19.046811861618767,0.10588850310787103,0.08683434351521466,cds-ABJ15240.1,ycaL,putative putative Zn-dependent protease with chaperone function
gene-PA14_03620,4.547410268917092,4.2632948514442575,0.09307631291127544,0.14619018061271097,cds-ABJ15241.1,PA14_03620,putative membrane protein
gene-PA14_03630,12.563776882972624,15.838513777432517,-0.33416671330056563,1.246590805131304,cds-ABJ15242.1,PA14_03630,putative transcriptional regulator%2C ArsR family
gene-PA14_03650,23.871188280131175,44.45045551607574,-0.8969277914191559,0.43495674413174573,cds-ABJ15243.1,cysA,sulfate transport protein CysA
gene-PA14_03670,10.383865449271907,22.30621613261017,-1.1031021365101692,0.5079594459990504,cds-ABJ15244.1,cysW,sulfate transport protein CysW
gene-PA14_03680,13.23431831561821,28.189190431204207,-1.0908581021700892,0.5443673517718017,cds-ABJ15245.1,cysT,sulfate transport protein CysT
gene-PA14_03700,32.56503910224223,38.284188838834766,-0.23342472432882763,0.17324414172693303,cds-ABJ15246.1,sbp,sulfate-binding protein precursor
gene-PA14_03710,6.7363944361417305,7.790004892340687,-0.2096475901819752,0.1852914730050306,cds-ABJ15247.1,PA14_03710,conserved hypothetical protein
gene-PA14_03720,72.23580545060118,64.90716052640825,0.1543364749319306,0.5521575533624979,cds-ABJ15248.1,PA14_03720,putative sensory box/GGDEF domain/EAL domain protein
gene-PA14_03730,655.4322111326134,684.2236518369792,-0.06202139941307911,0.44868253622700327,cds-ABJ15249.1,PA14_03730,putative fatty acid desaturase
gene-PA14_03760,6.45063755105511,8.011863064006691,-0.3126959625987654,0.5144409062051216,cds-ABJ15250.1,PA14_03760,putative sodium:solute symporter
